13,"http://twitter.com/AMReveron/statuses/543468323758153728","http://twitter.com/AMReveron/statuses/543468323758153728","2014-12-12 14:12:00","AMReveron","Michel du Cille captured the daily heartbreak of Ebola in Liberia http://t.co/XibE54Gghm","Michel du Cille captured the daily heartbreak of Ebola in Liberia http://t.co/XibE54Gghm","IFTTT","4eea1314e96c87c5e00bcdf5768576a9","","","","","","","","","","","",
14,"http://twitter.com/AriannaBedini/statuses/543468317546385408","http://twitter.com/AriannaBedini/statuses/543468317546385408","2014-12-12 14:11:58","AriannaBedini","#vegan is the new #ebola","#vegan is the new #ebola","Mobile Web (M5)","38d53a591e644b79766546e5a432c734","","","","","","","","","","","",
15,"http://twitter.com/Eval2424/statuses/543468312399974402","http://twitter.com/Eval2424/statuses/543468312399974402","2014-12-12 14:11:57","Eval2424","RT @larazon_es: Sierra Leona prohíbe celebrar las fiestas de Navidad por el #ebola  - http://t.co/JvQTNDoqnb","RT @larazon_es: Sierra Leona prohíbe celebrar las fiestas de Navidad por el #ebola  - http://t.co/JvQTNDoqnb","Twitter Web Client","a6b06d6546be96596ea0d6a7f9c6f0ab","","","","","","","","","","","",
16,"http://twitter.com/Drivenbyhealth1/statuses/543468312362225664","http://twitter.com/Drivenbyhealth1/statuses/543468312362225664","2014-12-12 14:11:57","Drivenbyhealth1","Ebola vaccine shows promise in human trials http://t.co/SkbGeHm226","Ebola vaccine shows promise in human trials http://t.co/SkbGeHm226","Twitter Web Client","2fc20ee11af9fc0047fdaf8d6699bb07","","","","","","","","","","","",
17,"http://twitter.com/twillnurse/statuses/543468305823305729","http://twitter.com/twillnurse/statuses/543468305823305729","2014-12-12 14:11:55","twillnurse","RT @BioPrepWatch1: Patient exposed to Ebola to be admitted to NIH Clinical Center: http://t.co/eI0pfkK4fC @NIH #Ebola","RT @BioPrepWatch1: Patient exposed to Ebola to be admitted to NIH Clinical Center: http://t.co/eI0pfkK4fC @NIH #Ebola","Twitter for iPhone","c4fcabb08a5ca6a26108d3aaa0a459b4","","","","","","","","","","","",
18,"http://twitter.com/FRONTERAENS_INT/statuses/543468295798935553","http://twitter.com/FRONTERAENS_INT/statuses/543468295798935553","2014-12-12 14:11:53","FRONTERAENS_INT","Curado el último caso conocido de ébola en Mali. http://t.co/LtyY7q3rjt http://t.co/m4j7aouFQP","Curado el último caso conocido de ébola en Mali. http://t.co/LtyY7q3rjt http://t.co/m4j7aouFQP","FRONTERAENS_INT","1bcf2c20ad2d2c43411be7ea559c1607","","","","","","","","","","","",
19,"http://twitter.com/tifanytjexx/statuses/543468287846522881","http://twitter.com/tifanytjexx/statuses/543468287846522881","2014-12-12 14:11:51","tifanytjexx","RT @VineForTheBird: When you lie and tell a bad ass kid they got Ebola😂😂😂😂 https://t.co/nOghf3qQ2r","RT @VineForTheBird: When you lie and tell a bad ass kid they got Ebola😂😂😂😂 https://t.co/nOghf3qQ2r","Twitter for iPad","75a5c5b2b864e0439d9134fcf1ef2198","","","","","","","","","","","",
20,"http://twitter.com/PacoRlarazon/statuses/543468284587167745","http://twitter.com/PacoRlarazon/statuses/543468284587167745","2014-12-12 14:11:50","PacoRlarazon","Sierra Leona prohíbe celebrar las fiestas navideñas por el ébola http://t.co/7ay1kUmgmT","Sierra Leona prohíbe celebrar las fiestas navideñas por el ébola http://t.co/7ay1kUmgmT","twitterfeed","208f1980a133f77620165367eaa6eae2","","","","","","","","","","","",
21,"http://twitter.com/757LiveGH/statuses/543468280368074753","http://twitter.com/757LiveGH/statuses/543468280368074753","2014-12-12 14:11:49","757LiveGH","#Ebola toll in Guinea, Sierra Leone and Liberia reaches 6583: WHO - Yahoo News http://t.co/BxI2cOwHT1","#Ebola toll in Guinea, Sierra Leone and Liberia reaches 6583: WHO - Yahoo News http://t.co/BxI2cOwHT1","IFTTT","8805684768f69c962c31f03a6542a0c0","","","","","","","","","","","",
22,"http://twitter.com/Musicaynotas/statuses/543468279298547712","http://twitter.com/Musicaynotas/statuses/543468279298547712","2014-12-12 14:11:49","Musicaynotas","RT @NoticiasMVS: Amenaza #ébola sustento de millones en África Occidental: #ONU http://t.co/nUCrgxVWYo http://t.co/YayGQBTaLb","RT @NoticiasMVS: Amenaza #ébola sustento de millones en África Occidental: #ONU http://t.co/nUCrgxVWYo http://t.co/YayGQBTaLb","Twitter Web Client","10015e53c8265b5b8c942714921f726e","","","","","","","","","","","",
23,"http://twitter.com/Jhaymee/statuses/543468272415297536","http://twitter.com/Jhaymee/statuses/543468272415297536","2014-12-12 14:11:47","Jhaymee","Lessons learned from the #EbolaOutbreak: A Q&amp;A with Drs. Gordon and Green: http://t.co/ytVDGbA8ZY  via @DeloitteHealth #CHSBlog","Lessons learned from the #EbolaOutbreak: A Q&amp;A with Drs. Gordon and Green: http://t.co/ytVDGbA8ZY  via @DeloitteHealth #CHSBlog","Twitter for Websites","3a8f76f690771a48b97c0706afd6a641","","","","","","","","","","","",
24,"http://twitter.com/marakikw/statuses/543468272134672385","http://twitter.com/marakikw/statuses/543468272134672385","2014-12-12 14:11:47","marakikw","RT @VergeGr: Τέλος ο Έμπολα στο Μάλι http://t.co/zazq7tAEDR #verge #Greece #Athens #news #Ebola #Mali","RT @VergeGr: Τέλος ο Έμπολα στο Μάλι http://t.co/zazq7tAEDR #verge #Greece #Athens #news #Ebola #Mali","Twitter Web Client","ebfbdbac8735e3deaa13d64b852bb22b","","","","","","","","","","","",
25,"http://twitter.com/d_michaelangelo/statuses/543468271329349633","http://twitter.com/d_michaelangelo/statuses/543468271329349633","2014-12-12 14:11:47","d_michaelangelo","Fighting tooth and nail to beat what could be Ebola in time for tomorrow\'s night out which I organised for my work. #firstworldproblems","Fighting tooth and nail to beat what could be Ebola in time for tomorrow\'s night out which I organised for my work. #firstworldproblems","Twitter for iPhone","b8242d7d21846626081424d2392b73c2","","","","","","","","","","","",
26,"http://twitter.com/D_Financiero/statuses/543468270113005568","http://twitter.com/D_Financiero/statuses/543468270113005568","2014-12-12 14:11:47","D_Financiero","{DF}: La OMS cifra en 6.583 las muertes por ébola - http://t.co/DwHZO7Cz1Z","{DF}: La OMS cifra en 6.583 las muertes por ébola - http://t.co/DwHZO7Cz1Z","WP Twítter","b58fac1c49c32092c8f4fa2dd7b374a1","","","","","","","","","","","",
27,"http://twitter.com/TallDarkNDope/statuses/543468268447465472","http://twitter.com/TallDarkNDope/statuses/543468268447465472","2014-12-12 14:11:47","TallDarkNDope","I\'m in this critical analysis seminar on Ebola for extra credit this girl sneezed and EVERYBODY looked at her ass😂","I\'m in this critical analysis seminar on Ebola for extra credit this girl sneezed and EVERYBODY looked at her ass😂","Twitter for Android","1ce58bbb53a10436614e8903873bfc1f","","","","","","","","","","","",
28,"http://twitter.com/LACRONICA_INT/statuses/543468266354921472","http://twitter.com/LACRONICA_INT/statuses/543468266354921472","2014-12-12 14:11:46","LACRONICA_INT","Curado el último caso conocido de ébola en Mali. http://t.co/inG5pGwXPE http://t.co/6UP17qn1FQ","Curado el último caso conocido de ébola en Mali. http://t.co/inG5pGwXPE http://t.co/6UP17qn1FQ","LACRONICA_INT","96f366faea374ddf08d97e28aed9355b","","","","","","","","","","","",
29,"http://twitter.com/Rosalio789/statuses/543468262030602241","http://twitter.com/Rosalio789/statuses/543468262030602241","2014-12-12 14:11:45","Rosalio789","Ebola is back guys, but its not a threat. http://t.co/EJmm4tGfnY","Ebola is back guys, but its not a threat. http://t.co/EJmm4tGfnY","Twitter Web Client","46e539c10853f6f382e3dbb894b06de8","","","","","","","","","","","",
30,"http://twitter.com/FRONTERA_INT/statuses/543468244045418496","http://twitter.com/FRONTERA_INT/statuses/543468244045418496","2014-12-12 14:11:41","FRONTERA_INT","Curado el último caso conocido de ébola en Mali. http://t.co/LAdsR7iyRD http://t.co/NuhxlRXoRO","Curado el último caso conocido de ébola en Mali. http://t.co/LAdsR7iyRD http://t.co/NuhxlRXoRO","FRONTERA_INT","2a8fa85437c55adf57d8572614d4b631","","","","","","","","","","","",
31,"http://twitter.com/zelda_co/statuses/543468242074083330","http://twitter.com/zelda_co/statuses/543468242074083330","2014-12-12 14:11:40","zelda_co","@DebbieSchafer @helenzille - I suggest he pays a visit to the Ebola victims..,,","@DebbieSchafer @helenzille - I suggest he pays a visit to the Ebola victims..,,","Twitter for iPhone","c87f29345e48f6834ba422e0a67d022f","","","","","","","","","","","",
32,"http://twitter.com/Kiambiroiro/statuses/543468239729471489","http://twitter.com/Kiambiroiro/statuses/543468239729471489","2014-12-12 14:11:40","Kiambiroiro","RT @INTHENOWRT: #TIME Mag chooses #Ebola fighters over “The Imperialist” #Putin &amp; #Ferguson “Looters” for #PersonOfTheYear 2014 http://t.co…","RT @INTHENOWRT: #TIME Mag chooses #Ebola fighters over “The Imperialist” #Putin &amp; #Ferguson “Looters” for #PersonOfTheYear 2014 http://t.co…","Twitter Web Client","df00c415a1903e5a001b08b5b2fd7201","","","","","","","","","","","",
